"pair_id","sample_a_1","sample_b_1","count_1","sample_a_2","sample_b_2","count_2","diff","abs_diff","rel_diff"
"CDIF_SB_1077||CDIF_SB_1249","CDIF_SB_1077","CDIF_SB_1249",5629,"CDIF_SB_1077","CDIF_SB_1249",5629,0,0,0
"CDIF_SB_1077||CDIF_SB_1258","CDIF_SB_1077","CDIF_SB_1258",16108,"CDIF_SB_1077","CDIF_SB_1258",16108,0,0,0
"CDIF_SB_1077||CDIF_SB_1259","CDIF_SB_1077","CDIF_SB_1259",36,"CDIF_SB_1077","CDIF_SB_1259",36,0,0,0
"CDIF_SB_1077||CDIF_SB_1277","CDIF_SB_1077","CDIF_SB_1277",17,"CDIF_SB_1077","CDIF_SB_1277",17,0,0,0
"CDIF_SB_1077||CDIF_SB_1278","CDIF_SB_1077","CDIF_SB_1278",10230,"CDIF_SB_1077","CDIF_SB_1278",10230,0,0,0
"CDIF_SB_1077||CDIF_SB_1284","CDIF_SB_1077","CDIF_SB_1284",25,"CDIF_SB_1077","CDIF_SB_1284",25,0,0,0
"CDIF_SB_1077||CDIF_SB_1290","CDIF_SB_1077","CDIF_SB_1290",8755,"CDIF_SB_1077","CDIF_SB_1290",8755,0,0,0
"CDIF_SB_1077||CDIF_SB_1295","CDIF_SB_1077","CDIF_SB_1295",10261,"CDIF_SB_1077","CDIF_SB_1295",10261,0,0,0
"CDIF_SB_1077||CDIF_SB_1297","CDIF_SB_1077","CDIF_SB_1297",25,"CDIF_SB_1077","CDIF_SB_1297",25,0,0,0
"CDIF_SB_1077||CDIF_SB_1298","CDIF_SB_1077","CDIF_SB_1298",31,"CDIF_SB_1077","CDIF_SB_1298",31,0,0,0
"CDIF_SB_1077||CDIF_SB_1308","CDIF_SB_1077","CDIF_SB_1308",9246,"CDIF_SB_1077","CDIF_SB_1308",9246,0,0,0
"CDIF_SB_1077||CDIF_SB_1309","CDIF_SB_1077","CDIF_SB_1309",6161,"CDIF_SB_1077","CDIF_SB_1309",6161,0,0,0
"CDIF_SB_1077||CDIF_SB_1312","CDIF_SB_1077","CDIF_SB_1312",22,"CDIF_SB_1077","CDIF_SB_1312",22,0,0,0
"CDIF_SB_1077||CDIF_SB_1325","CDIF_SB_1077","CDIF_SB_1325",48,"CDIF_SB_1077","CDIF_SB_1325",48,0,0,0
"CDIF_SB_1077||CDIF_SB_1349","CDIF_SB_1077","CDIF_SB_1349",8294,"CDIF_SB_1077","CDIF_SB_1349",8294,0,0,0
"CDIF_SB_1077||CDIF_SB_135","CDIF_SB_1077","CDIF_SB_135",49,"CDIF_SB_1077","CDIF_SB_135",49,0,0,0
"CDIF_SB_1077||CDIF_SB_1355","CDIF_SB_1077","CDIF_SB_1355",31,"CDIF_SB_1077","CDIF_SB_1355",31,0,0,0
"CDIF_SB_1077||CDIF_SB_1356","CDIF_SB_1077","CDIF_SB_1356",6209,"CDIF_SB_1077","CDIF_SB_1356",6209,0,0,0
"CDIF_SB_1077||CDIF_SB_1360","CDIF_SB_1077","CDIF_SB_1360",32,"CDIF_SB_1077","CDIF_SB_1360",32,0,0,0
"CDIF_SB_1077||CDIF_SB_1367","CDIF_SB_1077","CDIF_SB_1367",10255,"CDIF_SB_1077","CDIF_SB_1367",10255,0,0,0
"CDIF_SB_1077||CDIF_SB_1369","CDIF_SB_1077","CDIF_SB_1369",8276,"CDIF_SB_1077","CDIF_SB_1369",8276,0,0,0
"CDIF_SB_1077||CDIF_SB_1377","CDIF_SB_1077","CDIF_SB_1377",8737,"CDIF_SB_1077","CDIF_SB_1377",8737,0,0,0
"CDIF_SB_1077||CDIF_SB_1382","CDIF_SB_1077","CDIF_SB_1382",25,"CDIF_SB_1077","CDIF_SB_1382",25,0,0,0
"CDIF_SB_1077||CDIF_SB_1389","CDIF_SB_1077","CDIF_SB_1389",16409,"CDIF_SB_1077","CDIF_SB_1389",16409,0,0,0
"CDIF_SB_1077||CDIF_SB_1410","CDIF_SB_1077","CDIF_SB_1410",8567,"CDIF_SB_1077","CDIF_SB_1410",8567,0,0,0
"CDIF_SB_1077||CDIF_SB_1439","CDIF_SB_1077","CDIF_SB_1439",8783,"CDIF_SB_1077","CDIF_SB_1439",8783,0,0,0
"CDIF_SB_1077||CDIF_SB_1454","CDIF_SB_1077","CDIF_SB_1454",34,"CDIF_SB_1077","CDIF_SB_1454",34,0,0,0
"CDIF_SB_1077||CDIF_SB_1463","CDIF_SB_1077","CDIF_SB_1463",8737,"CDIF_SB_1077","CDIF_SB_1463",8737,0,0,0
"CDIF_SB_1077||CDIF_SB_1486","CDIF_SB_1077","CDIF_SB_1486",17,"CDIF_SB_1077","CDIF_SB_1486",17,0,0,0
"CDIF_SB_1077||CDIF_SB_1487","CDIF_SB_1077","CDIF_SB_1487",9183,"CDIF_SB_1077","CDIF_SB_1487",9183,0,0,0
"CDIF_SB_1077||CDIF_SB_1489","CDIF_SB_1077","CDIF_SB_1489",38,"CDIF_SB_1077","CDIF_SB_1489",38,0,0,0
"CDIF_SB_1077||CDIF_SB_1490","CDIF_SB_1077","CDIF_SB_1490",51,"CDIF_SB_1077","CDIF_SB_1490",51,0,0,0
"CDIF_SB_1077||CDIF_SB_1494","CDIF_SB_1077","CDIF_SB_1494",9185,"CDIF_SB_1077","CDIF_SB_1494",9185,0,0,0
"CDIF_SB_1077||CDIF_SB_1501","CDIF_SB_1077","CDIF_SB_1501",5651,"CDIF_SB_1077","CDIF_SB_1501",5651,0,0,0
"CDIF_SB_1077||CDIF_SB_1521","CDIF_SB_1077","CDIF_SB_1521",9184,"CDIF_SB_1077","CDIF_SB_1521",9184,0,0,0
"CDIF_SB_1077||CDIF_SB_1522","CDIF_SB_1077","CDIF_SB_1522",19,"CDIF_SB_1077","CDIF_SB_1522",19,0,0,0
"CDIF_SB_1077||CDIF_SB_1527","CDIF_SB_1077","CDIF_SB_1527",19,"CDIF_SB_1077","CDIF_SB_1527",19,0,0,0
"CDIF_SB_1077||CDIF_SB_1530","CDIF_SB_1077","CDIF_SB_1530",30,"CDIF_SB_1077","CDIF_SB_1530",30,0,0,0
"CDIF_SB_1077||CDIF_SB_1536","CDIF_SB_1077","CDIF_SB_1536",25,"CDIF_SB_1077","CDIF_SB_1536",25,0,0,0
"CDIF_SB_1077||CDIF_SB_1539","CDIF_SB_1077","CDIF_SB_1539",11399,"CDIF_SB_1077","CDIF_SB_1539",11399,0,0,0
"CDIF_SB_1077||CDIF_SB_1569","CDIF_SB_1077","CDIF_SB_1569",6161,"CDIF_SB_1077","CDIF_SB_1569",6161,0,0,0
"CDIF_SB_1077||CDIF_SB_1570","CDIF_SB_1077","CDIF_SB_1570",9158,"CDIF_SB_1077","CDIF_SB_1570",9158,0,0,0
"CDIF_SB_1077||CDIF_SB_1572","CDIF_SB_1077","CDIF_SB_1572",6553,"CDIF_SB_1077","CDIF_SB_1572",6553,0,0,0
"CDIF_SB_1077||CDIF_SB_1579","CDIF_SB_1077","CDIF_SB_1579",10253,"CDIF_SB_1077","CDIF_SB_1579",10253,0,0,0
"CDIF_SB_1077||CDIF_SB_159","CDIF_SB_1077","CDIF_SB_159",15251,"CDIF_SB_1077","CDIF_SB_159",15251,0,0,0
"CDIF_SB_1077||CDIF_SB_1592","CDIF_SB_1077","CDIF_SB_1592",9150,"CDIF_SB_1077","CDIF_SB_1592",9150,0,0,0
"CDIF_SB_1077||CDIF_SB_1593","CDIF_SB_1077","CDIF_SB_1593",8641,"CDIF_SB_1077","CDIF_SB_1593",8641,0,0,0
"CDIF_SB_1077||CDIF_SB_1594","CDIF_SB_1077","CDIF_SB_1594",6276,"CDIF_SB_1077","CDIF_SB_1594",6276,0,0,0
"CDIF_SB_1077||CDIF_SB_1599","CDIF_SB_1077","CDIF_SB_1599",36,"CDIF_SB_1077","CDIF_SB_1599",36,0,0,0
"CDIF_SB_1077||CDIF_SB_16","CDIF_SB_1077","CDIF_SB_16",13906,"CDIF_SB_1077","CDIF_SB_16",13906,0,0,0
"CDIF_SB_1077||CDIF_SB_160","CDIF_SB_1077","CDIF_SB_160",6156,"CDIF_SB_1077","CDIF_SB_160",6156,0,0,0
"CDIF_SB_1077||CDIF_SB_161","CDIF_SB_1077","CDIF_SB_161",10260,"CDIF_SB_1077","CDIF_SB_161",10260,0,0,0
"CDIF_SB_1077||CDIF_SB_1610","CDIF_SB_1077","CDIF_SB_1610",13943,"CDIF_SB_1077","CDIF_SB_1610",13943,0,0,0
"CDIF_SB_1077||CDIF_SB_1612","CDIF_SB_1077","CDIF_SB_1612",9566,"CDIF_SB_1077","CDIF_SB_1612",9566,0,0,0
"CDIF_SB_1077||CDIF_SB_1620","CDIF_SB_1077","CDIF_SB_1620",31,"CDIF_SB_1077","CDIF_SB_1620",31,0,0,0
"CDIF_SB_1077||CDIF_SB_1634","CDIF_SB_1077","CDIF_SB_1634",8905,"CDIF_SB_1077","CDIF_SB_1634",8905,0,0,0
"CDIF_SB_1077||CDIF_SB_1642","CDIF_SB_1077","CDIF_SB_1642",48,"CDIF_SB_1077","CDIF_SB_1642",48,0,0,0
"CDIF_SB_1077||CDIF_SB_1655","CDIF_SB_1077","CDIF_SB_1655",5393,"CDIF_SB_1077","CDIF_SB_1655",5393,0,0,0
"CDIF_SB_1077||CDIF_SB_1660","CDIF_SB_1077","CDIF_SB_1660",32,"CDIF_SB_1077","CDIF_SB_1660",32,0,0,0
"CDIF_SB_1077||CDIF_SB_168","CDIF_SB_1077","CDIF_SB_168",11,"CDIF_SB_1077","CDIF_SB_168",11,0,0,0
"CDIF_SB_1077||CDIF_SB_169","CDIF_SB_1077","CDIF_SB_169",40,"CDIF_SB_1077","CDIF_SB_169",40,0,0,0
"CDIF_SB_1077||CDIF_SB_171","CDIF_SB_1077","CDIF_SB_171",40,"CDIF_SB_1077","CDIF_SB_171",40,0,0,0
"CDIF_SB_1077||CDIF_SB_172","CDIF_SB_1077","CDIF_SB_172",9132,"CDIF_SB_1077","CDIF_SB_172",9132,0,0,0
"CDIF_SB_1077||CDIF_SB_178","CDIF_SB_1077","CDIF_SB_178",31,"CDIF_SB_1077","CDIF_SB_178",31,0,0,0
"CDIF_SB_1077||CDIF_SB_180","CDIF_SB_1077","CDIF_SB_180",9132,"CDIF_SB_1077","CDIF_SB_180",9132,0,0,0
"CDIF_SB_1077||CDIF_SB_187","CDIF_SB_1077","CDIF_SB_187",0,"CDIF_SB_1077","CDIF_SB_187",0,0,0,0
"CDIF_SB_1077||CDIF_SB_192","CDIF_SB_1077","CDIF_SB_192",40,"CDIF_SB_1077","CDIF_SB_192",40,0,0,0
"CDIF_SB_1077||CDIF_SB_194","CDIF_SB_1077","CDIF_SB_194",16406,"CDIF_SB_1077","CDIF_SB_194",16406,0,0,0
"CDIF_SB_1077||CDIF_SB_195","CDIF_SB_1077","CDIF_SB_195",15797,"CDIF_SB_1077","CDIF_SB_195",15797,0,0,0
"CDIF_SB_1077||CDIF_SB_196","CDIF_SB_1077","CDIF_SB_196",15,"CDIF_SB_1077","CDIF_SB_196",15,0,0,0
"CDIF_SB_1077||CDIF_SB_197","CDIF_SB_1077","CDIF_SB_197",9129,"CDIF_SB_1077","CDIF_SB_197",9129,0,0,0
"CDIF_SB_1077||CDIF_SB_20","CDIF_SB_1077","CDIF_SB_20",28,"CDIF_SB_1077","CDIF_SB_20",28,0,0,0
"CDIF_SB_1077||CDIF_SB_200","CDIF_SB_1077","CDIF_SB_200",39,"CDIF_SB_1077","CDIF_SB_200",39,0,0,0
"CDIF_SB_1077||CDIF_SB_208","CDIF_SB_1077","CDIF_SB_208",11394,"CDIF_SB_1077","CDIF_SB_208",11394,0,0,0
"CDIF_SB_1077||CDIF_SB_209","CDIF_SB_1077","CDIF_SB_209",8764,"CDIF_SB_1077","CDIF_SB_209",8764,0,0,0
"CDIF_SB_1077||CDIF_SB_21","CDIF_SB_1077","CDIF_SB_21",10363,"CDIF_SB_1077","CDIF_SB_21",10363,0,0,0
"CDIF_SB_1077||CDIF_SB_213","CDIF_SB_1077","CDIF_SB_213",20,"CDIF_SB_1077","CDIF_SB_213",20,0,0,0
"CDIF_SB_1077||CDIF_SB_215","CDIF_SB_1077","CDIF_SB_215",0,"CDIF_SB_1077","CDIF_SB_215",0,0,0,0
"CDIF_SB_1077||CDIF_SB_217","CDIF_SB_1077","CDIF_SB_217",10366,"CDIF_SB_1077","CDIF_SB_217",10366,0,0,0
"CDIF_SB_1077||CDIF_SB_235","CDIF_SB_1077","CDIF_SB_235",43,"CDIF_SB_1077","CDIF_SB_235",43,0,0,0
"CDIF_SB_1077||CDIF_SB_238","CDIF_SB_1077","CDIF_SB_238",16403,"CDIF_SB_1077","CDIF_SB_238",16403,0,0,0
"CDIF_SB_1077||CDIF_SB_247","CDIF_SB_1077","CDIF_SB_247",15,"CDIF_SB_1077","CDIF_SB_247",15,0,0,0
"CDIF_SB_1077||CDIF_SB_257","CDIF_SB_1077","CDIF_SB_257",7843,"CDIF_SB_1077","CDIF_SB_257",7843,0,0,0
"CDIF_SB_1077||CDIF_SB_259","CDIF_SB_1077","CDIF_SB_259",21,"CDIF_SB_1077","CDIF_SB_259",21,0,0,0
"CDIF_SB_1077||CDIF_SB_262","CDIF_SB_1077","CDIF_SB_262",10230,"CDIF_SB_1077","CDIF_SB_262",10230,0,0,0
"CDIF_SB_1077||CDIF_SB_267","CDIF_SB_1077","CDIF_SB_267",31,"CDIF_SB_1077","CDIF_SB_267",31,0,0,0
"CDIF_SB_1077||CDIF_SB_27","CDIF_SB_1077","CDIF_SB_27",10364,"CDIF_SB_1077","CDIF_SB_27",10364,0,0,0
"CDIF_SB_1077||CDIF_SB_276","CDIF_SB_1077","CDIF_SB_276",8421,"CDIF_SB_1077","CDIF_SB_276",8421,0,0,0
"CDIF_SB_1077||CDIF_SB_281","CDIF_SB_1077","CDIF_SB_281",9250,"CDIF_SB_1077","CDIF_SB_281",9250,0,0,0
"CDIF_SB_1077||CDIF_SB_286","CDIF_SB_1077","CDIF_SB_286",33,"CDIF_SB_1077","CDIF_SB_286",33,0,0,0
"CDIF_SB_1077||CDIF_SB_290","CDIF_SB_1077","CDIF_SB_290",16366,"CDIF_SB_1077","CDIF_SB_290",16366,0,0,0
"CDIF_SB_1077||CDIF_SB_295","CDIF_SB_1077","CDIF_SB_295",6053,"CDIF_SB_1077","CDIF_SB_295",6053,0,0,0
"CDIF_SB_1077||CDIF_SB_318","CDIF_SB_1077","CDIF_SB_318",9274,"CDIF_SB_1077","CDIF_SB_318",9274,0,0,0
"CDIF_SB_1077||CDIF_SB_322","CDIF_SB_1077","CDIF_SB_322",11391,"CDIF_SB_1077","CDIF_SB_322",11391,0,0,0
"CDIF_SB_1077||CDIF_SB_325","CDIF_SB_1077","CDIF_SB_325",20,"CDIF_SB_1077","CDIF_SB_325",20,0,0,0
"CDIF_SB_1077||CDIF_SB_342","CDIF_SB_1077","CDIF_SB_342",15578,"CDIF_SB_1077","CDIF_SB_342",15578,0,0,0
"CDIF_SB_1077||CDIF_SB_345","CDIF_SB_1077","CDIF_SB_345",16101,"CDIF_SB_1077","CDIF_SB_345",16101,0,0,0
"CDIF_SB_1077||CDIF_SB_349","CDIF_SB_1077","CDIF_SB_349",39,"CDIF_SB_1077","CDIF_SB_349",39,0,0,0
"CDIF_SB_1077||CDIF_SB_359","CDIF_SB_1077","CDIF_SB_359",8421,"CDIF_SB_1077","CDIF_SB_359",8421,0,0,0
"CDIF_SB_1077||CDIF_SB_361","CDIF_SB_1077","CDIF_SB_361",0,"CDIF_SB_1077","CDIF_SB_361",0,0,0,0
"CDIF_SB_1077||CDIF_SB_365","CDIF_SB_1077","CDIF_SB_365",0,"CDIF_SB_1077","CDIF_SB_365",0,0,0,0
"CDIF_SB_1077||CDIF_SB_374","CDIF_SB_1077","CDIF_SB_374",8970,"CDIF_SB_1077","CDIF_SB_374",8970,0,0,0
"CDIF_SB_1077||CDIF_SB_38","CDIF_SB_1077","CDIF_SB_38",0,"CDIF_SB_1077","CDIF_SB_38",0,0,0,0
"CDIF_SB_1077||CDIF_SB_385","CDIF_SB_1077","CDIF_SB_385",16125,"CDIF_SB_1077","CDIF_SB_385",16125,0,0,0
"CDIF_SB_1077||CDIF_SB_392","CDIF_SB_1077","CDIF_SB_392",8426,"CDIF_SB_1077","CDIF_SB_392",8426,0,0,0
"CDIF_SB_1077||CDIF_SB_402","CDIF_SB_1077","CDIF_SB_402",7529,"CDIF_SB_1077","CDIF_SB_402",7529,0,0,0
"CDIF_SB_1077||CDIF_SB_403","CDIF_SB_1077","CDIF_SB_403",47,"CDIF_SB_1077","CDIF_SB_403",47,0,0,0
"CDIF_SB_1077||CDIF_SB_406","CDIF_SB_1077","CDIF_SB_406",29,"CDIF_SB_1077","CDIF_SB_406",29,0,0,0
"CDIF_SB_1077||CDIF_SB_414","CDIF_SB_1077","CDIF_SB_414",16404,"CDIF_SB_1077","CDIF_SB_414",16404,0,0,0
"CDIF_SB_1077||CDIF_SB_42","CDIF_SB_1077","CDIF_SB_42",0,"CDIF_SB_1077","CDIF_SB_42",0,0,0,0
"CDIF_SB_1077||CDIF_SB_442","CDIF_SB_1077","CDIF_SB_442",6053,"CDIF_SB_1077","CDIF_SB_442",6053,0,0,0
"CDIF_SB_1077||CDIF_SB_444","CDIF_SB_1077","CDIF_SB_444",7665,"CDIF_SB_1077","CDIF_SB_444",7665,0,0,0
"CDIF_SB_1077||CDIF_SB_455","CDIF_SB_1077","CDIF_SB_455",0,"CDIF_SB_1077","CDIF_SB_455",0,0,0,0
"CDIF_SB_1077||CDIF_SB_457","CDIF_SB_1077","CDIF_SB_457",9691,"CDIF_SB_1077","CDIF_SB_457",9691,0,0,0
"CDIF_SB_1077||CDIF_SB_47","CDIF_SB_1077","CDIF_SB_47",9187,"CDIF_SB_1077","CDIF_SB_47",9187,0,0,0
"CDIF_SB_1077||CDIF_SB_478","CDIF_SB_1077","CDIF_SB_478",32,"CDIF_SB_1077","CDIF_SB_478",32,0,0,0
"CDIF_SB_1077||CDIF_SB_49","CDIF_SB_1077","CDIF_SB_49",38,"CDIF_SB_1077","CDIF_SB_49",38,0,0,0
"CDIF_SB_1077||CDIF_SB_490","CDIF_SB_1077","CDIF_SB_490",17,"CDIF_SB_1077","CDIF_SB_490",17,0,0,0
"CDIF_SB_1077||CDIF_SB_493","CDIF_SB_1077","CDIF_SB_493",16125,"CDIF_SB_1077","CDIF_SB_493",16125,0,0,0
"CDIF_SB_1077||CDIF_SB_5","CDIF_SB_1077","CDIF_SB_5",7844,"CDIF_SB_1077","CDIF_SB_5",7844,0,0,0
"CDIF_SB_1077||CDIF_SB_50","CDIF_SB_1077","CDIF_SB_50",7920,"CDIF_SB_1077","CDIF_SB_50",7920,0,0,0
"CDIF_SB_1077||CDIF_SB_507","CDIF_SB_1077","CDIF_SB_507",508,"CDIF_SB_1077","CDIF_SB_507",508,0,0,0
"CDIF_SB_1077||CDIF_SB_513","CDIF_SB_1077","CDIF_SB_513",42,"CDIF_SB_1077","CDIF_SB_513",42,0,0,0
"CDIF_SB_1077||CDIF_SB_515","CDIF_SB_1077","CDIF_SB_515",9182,"CDIF_SB_1077","CDIF_SB_515",9182,0,0,0
"CDIF_SB_1077||CDIF_SB_523","CDIF_SB_1077","CDIF_SB_523",39,"CDIF_SB_1077","CDIF_SB_523",39,0,0,0
"CDIF_SB_1077||CDIF_SB_533","CDIF_SB_1077","CDIF_SB_533",10495,"CDIF_SB_1077","CDIF_SB_533",10495,0,0,0
"CDIF_SB_1077||CDIF_SB_544","CDIF_SB_1077","CDIF_SB_544",8632,"CDIF_SB_1077","CDIF_SB_544",8632,0,0,0
"CDIF_SB_1077||CDIF_SB_550","CDIF_SB_1077","CDIF_SB_550",44,"CDIF_SB_1077","CDIF_SB_550",44,0,0,0
"CDIF_SB_1077||CDIF_SB_552","CDIF_SB_1077","CDIF_SB_552",13023,"CDIF_SB_1077","CDIF_SB_552",13023,0,0,0
"CDIF_SB_1077||CDIF_SB_553","CDIF_SB_1077","CDIF_SB_553",9245,"CDIF_SB_1077","CDIF_SB_553",9245,0,0,0
"CDIF_SB_1077||CDIF_SB_565","CDIF_SB_1077","CDIF_SB_565",7920,"CDIF_SB_1077","CDIF_SB_565",7920,0,0,0
"CDIF_SB_1077||CDIF_SB_568","CDIF_SB_1077","CDIF_SB_568",38,"CDIF_SB_1077","CDIF_SB_568",38,0,0,0
"CDIF_SB_1077||CDIF_SB_573","CDIF_SB_1077","CDIF_SB_573",38,"CDIF_SB_1077","CDIF_SB_573",38,0,0,0
"CDIF_SB_1077||CDIF_SB_58","CDIF_SB_1077","CDIF_SB_58",21,"CDIF_SB_1077","CDIF_SB_58",21,0,0,0
"CDIF_SB_1077||CDIF_SB_580","CDIF_SB_1077","CDIF_SB_580",9685,"CDIF_SB_1077","CDIF_SB_580",9685,0,0,0
"CDIF_SB_1077||CDIF_SB_6","CDIF_SB_1077","CDIF_SB_6",9186,"CDIF_SB_1077","CDIF_SB_6",9186,0,0,0
"CDIF_SB_1077||CDIF_SB_602","CDIF_SB_1077","CDIF_SB_602",9190,"CDIF_SB_1077","CDIF_SB_602",9190,0,0,0
"CDIF_SB_1077||CDIF_SB_61","CDIF_SB_1077","CDIF_SB_61",16364,"CDIF_SB_1077","CDIF_SB_61",16364,0,0,0
"CDIF_SB_1077||CDIF_SB_632","CDIF_SB_1077","CDIF_SB_632",7667,"CDIF_SB_1077","CDIF_SB_632",7667,0,0,0
"CDIF_SB_1077||CDIF_SB_637","CDIF_SB_1077","CDIF_SB_637",9447,"CDIF_SB_1077","CDIF_SB_637",9447,0,0,0
"CDIF_SB_1077||CDIF_SB_654","CDIF_SB_1077","CDIF_SB_654",10,"CDIF_SB_1077","CDIF_SB_654",10,0,0,0
"CDIF_SB_1077||CDIF_SB_659","CDIF_SB_1077","CDIF_SB_659",7667,"CDIF_SB_1077","CDIF_SB_659",7667,0,0,0
"CDIF_SB_1077||CDIF_SB_662","CDIF_SB_1077","CDIF_SB_662",10365,"CDIF_SB_1077","CDIF_SB_662",10365,0,0,0
"CDIF_SB_1077||CDIF_SB_667","CDIF_SB_1077","CDIF_SB_667",9158,"CDIF_SB_1077","CDIF_SB_667",9158,0,0,0
"CDIF_SB_1077||CDIF_SB_671","CDIF_SB_1077","CDIF_SB_671",2,"CDIF_SB_1077","CDIF_SB_671",2,0,0,0
"CDIF_SB_1077||CDIF_SB_673","CDIF_SB_1077","CDIF_SB_673",37,"CDIF_SB_1077","CDIF_SB_673",37,0,0,0
"CDIF_SB_1077||CDIF_SB_674","CDIF_SB_1077","CDIF_SB_674",8828,"CDIF_SB_1077","CDIF_SB_674",8828,0,0,0
"CDIF_SB_1077||CDIF_SB_678","CDIF_SB_1077","CDIF_SB_678",7948,"CDIF_SB_1077","CDIF_SB_678",7948,0,0,0
"CDIF_SB_1077||CDIF_SB_68","CDIF_SB_1077","CDIF_SB_68",16104,"CDIF_SB_1077","CDIF_SB_68",16104,0,0,0
"CDIF_SB_1077||CDIF_SB_681","CDIF_SB_1077","CDIF_SB_681",3899,"CDIF_SB_1077","CDIF_SB_681",3899,0,0,0
"CDIF_SB_1077||CDIF_SB_684","CDIF_SB_1077","CDIF_SB_684",15571,"CDIF_SB_1077","CDIF_SB_684",15571,0,0,0
"CDIF_SB_1077||CDIF_SB_686","CDIF_SB_1077","CDIF_SB_686",9340,"CDIF_SB_1077","CDIF_SB_686",9340,0,0,0
"CDIF_SB_1077||CDIF_SB_69","CDIF_SB_1077","CDIF_SB_69",9182,"CDIF_SB_1077","CDIF_SB_69",9182,0,0,0
"CDIF_SB_1077||CDIF_SB_692","CDIF_SB_1077","CDIF_SB_692",15,"CDIF_SB_1077","CDIF_SB_692",15,0,0,0
"CDIF_SB_1077||CDIF_SB_696","CDIF_SB_1077","CDIF_SB_696",10,"CDIF_SB_1077","CDIF_SB_696",10,0,0,0
"CDIF_SB_1077||CDIF_SB_699","CDIF_SB_1077","CDIF_SB_699",10015,"CDIF_SB_1077","CDIF_SB_699",10015,0,0,0
"CDIF_SB_1077||CDIF_SB_7","CDIF_SB_1077","CDIF_SB_7",49,"CDIF_SB_1077","CDIF_SB_7",49,0,0,0
"CDIF_SB_1077||CDIF_SB_700","CDIF_SB_1077","CDIF_SB_700",43,"CDIF_SB_1077","CDIF_SB_700",43,0,0,0
"CDIF_SB_1077||CDIF_SB_706","CDIF_SB_1077","CDIF_SB_706",1,"CDIF_SB_1077","CDIF_SB_706",1,0,0,0
"CDIF_SB_1077||CDIF_SB_717","CDIF_SB_1077","CDIF_SB_717",2,"CDIF_SB_1077","CDIF_SB_717",2,0,0,0
"CDIF_SB_1077||CDIF_SB_719","CDIF_SB_1077","CDIF_SB_719",16,"CDIF_SB_1077","CDIF_SB_719",16,0,0,0
"CDIF_SB_1077||CDIF_SB_720","CDIF_SB_1077","CDIF_SB_720",0,"CDIF_SB_1077","CDIF_SB_720",0,0,0,0
"CDIF_SB_1077||CDIF_SB_721","CDIF_SB_1077","CDIF_SB_721",29,"CDIF_SB_1077","CDIF_SB_721",29,0,0,0
"CDIF_SB_1077||CDIF_SB_722","CDIF_SB_1077","CDIF_SB_722",10,"CDIF_SB_1077","CDIF_SB_722",10,0,0,0
"CDIF_SB_1077||CDIF_SB_727","CDIF_SB_1077","CDIF_SB_727",8822,"CDIF_SB_1077","CDIF_SB_727",8822,0,0,0
"CDIF_SB_1077||CDIF_SB_729","CDIF_SB_1077","CDIF_SB_729",10366,"CDIF_SB_1077","CDIF_SB_729",10366,0,0,0
"CDIF_SB_1077||CDIF_SB_731","CDIF_SB_1077","CDIF_SB_731",10229,"CDIF_SB_1077","CDIF_SB_731",10229,0,0,0
"CDIF_SB_1077||CDIF_SB_745","CDIF_SB_1077","CDIF_SB_745",10253,"CDIF_SB_1077","CDIF_SB_745",10253,0,0,0
"CDIF_SB_1077||CDIF_SB_747","CDIF_SB_1077","CDIF_SB_747",0,"CDIF_SB_1077","CDIF_SB_747",0,0,0,0
"CDIF_SB_1077||CDIF_SB_749","CDIF_SB_1077","CDIF_SB_749",2,"CDIF_SB_1077","CDIF_SB_749",2,0,0,0
"CDIF_SB_1077||CDIF_SB_751","CDIF_SB_1077","CDIF_SB_751",5341,"CDIF_SB_1077","CDIF_SB_751",5341,0,0,0
"CDIF_SB_1077||CDIF_SB_76","CDIF_SB_1077","CDIF_SB_76",16,"CDIF_SB_1077","CDIF_SB_76",16,0,0,0
"CDIF_SB_1077||CDIF_SB_766","CDIF_SB_1077","CDIF_SB_766",5848,"CDIF_SB_1077","CDIF_SB_766",5848,0,0,0
"CDIF_SB_1077||CDIF_SB_767","CDIF_SB_1077","CDIF_SB_767",2,"CDIF_SB_1077","CDIF_SB_767",2,0,0,0
"CDIF_SB_1077||CDIF_SB_775","CDIF_SB_1077","CDIF_SB_775",0,"CDIF_SB_1077","CDIF_SB_775",0,0,0,0
"CDIF_SB_1077||CDIF_SB_782","CDIF_SB_1077","CDIF_SB_782",33,"CDIF_SB_1077","CDIF_SB_782",33,0,0,0
"CDIF_SB_1077||CDIF_SB_783","CDIF_SB_1077","CDIF_SB_783",10230,"CDIF_SB_1077","CDIF_SB_783",10230,0,0,0
"CDIF_SB_1077||CDIF_SB_786","CDIF_SB_1077","CDIF_SB_786",10,"CDIF_SB_1077","CDIF_SB_786",10,0,0,0
"CDIF_SB_1077||CDIF_SB_787","CDIF_SB_1077","CDIF_SB_787",5630,"CDIF_SB_1077","CDIF_SB_787",5630,0,0,0
"CDIF_SB_1077||CDIF_SB_791","CDIF_SB_1077","CDIF_SB_791",15,"CDIF_SB_1077","CDIF_SB_791",15,0,0,0
"CDIF_SB_1077||CDIF_SB_796","CDIF_SB_1077","CDIF_SB_796",10,"CDIF_SB_1077","CDIF_SB_796",10,0,0,0
